ID,Language,Subscription Type,Subscription Event Type,Purchase Store,Purchase Amount,Currency,Subscription Start Date,Subscription Expiration,Days Subscribed,Demo User,Free Trial User,Free Trial Start Date,Free Trial Expiration,Auto Renew,Country,User Type,Lead Platform,Email Subscriber,Push Notifications,Send Count,Open Count,Click Count,Unique Open Count,Unique Click Count,Send Count Group,Open Count Group,Click Count Group,Unique Open Count Group
24743,ESP,Limited,RENEWAL,Web,35.97,USD,12/15/19,6/15/20,183,Yes,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,4,1,0,1,0,1,1,1,1
24747,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,6/29/19,9/29/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
24748,ESP,Limited,RENEWAL,App,33.99,USD,12/2/19,6/2/20,183,Yes,No,NULL,NULL,On,US/Canada,Consumer,App,Yes,Yes,1,0,0,0,0,1,1,1,1
24749,GRK,Limited,INITIAL_PURCHASE,Web,35.97,USD,7/21/19,10/21/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,2,0,0,0,0,1,1,1,1
24750,DEU,Limited,INITIAL_PURCHASE,Web,35.97,USD,12/15/19,3/15/20,91,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,2,1,1,1,1,1,1,1,1
24751,ESP,Limited,INITIAL_PURCHASE,Web,42.36,USD,1/3/20,4/3/20,91,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,7,1,0,1,0,1,1,1,1
24752,FRA,Limited,RENEWAL,Web,79,USD,6/27/19,12/27/19,183,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,2,0,0,0,0,1,1,1,1
24753,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,3/30/20,3/30/21,365,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,2,2,0,2,0,1,1,1,1
24754,VIE,Limited,INITIAL_PURCHASE,Web,35.97,USD,7/1/19,10/1/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,35,0,0,0,0,1,1,1,1
24767,CHI,Limited,INITIAL_PURCHASE,Web,38.13,USD,2/10/20,5/10/20,90,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,9,0,0,0,0,1,1,1,1
24774,ESP,Limited,RENEWAL,Web,109,USD,1/27/19,1/27/20,365,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,1,0,0,0,0,1,1,1,1
24775,KOR,Limited,INITIAL_PURCHASE,Web,39,USD,8/14/19,11/17/19,95,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,196,62,0,45,0,2,1,1,2
24776,CHI,Limited,RENEWAL,Web,35.97,USD,8/30/19,5/29/20,273,No,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,3,1,0,1,0,1,1,1,1
24803,ITA,Limited,INITIAL_PURCHASE,Web,71.63,USD,12/14/19,6/14/20,183,No,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,3,2,0,1,0,1,1,1,1
24821,DEU,Limited,RENEWAL,Web,79,USD,1/22/19,10/22/19,273,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
24829,DEU,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/16/19,11/16/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,32,16,1,12,1,1,1,1,1
24834,TGL,Limited,INITIAL_PURCHASE,Web,38.34,USD,3/30/20,7/3/20,95,No,Yes,3/30/20,4/2/20,On,US/Canada,Consumer,Web,Yes,Yes,1,1,1,1,1,1,1,1,1
24837,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,1/19/20,4/19/20,91,No,Yes,9/8/19,9/11/19,Off,US/Canada,Consumer,Web,Yes,Yes,30,11,3,5,1,1,1,1,1
24849,FAR,Limited,INITIAL_PURCHASE,Web,35.97,USD,9/3/19,3/3/20,182,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,7,0,0,0,0,1,1,1,1
24852,ESC,Limited,RENEWAL,Web,79,USD,6/9/19,12/9/19,183,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,40,0,0,0,0,1,1,1,1
24857,JPN,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/3/19,11/3/19,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,25,0,0,0,0,1,1,1,1
24858,FRA,Limited,INITIAL_PURCHASE,Web,119,USD,7/20/19,1/20/20,184,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,3,0,0,0,0,1,1,1,1
24873,ESP,Limited,INITIAL_PURCHASE,Web,38.88,USD,2/4/20,5/4/20,90,No,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,11,0,0,0,0,1,1,1,1
24878,ESP,Limited,INITIAL_PURCHASE,Web,39,USD,8/13/19,12/2/19,111,No,Yes,8/13/19,8/16/19,Off,US/Canada,Consumer,Web,Yes,Yes,13,0,0,0,0,1,1,1,1
24881,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,10/27/19,1/31/20,96,No,Yes,10/30/19,11/2/19,Off,US/Canada,Consumer,Web,Yes,Yes,15,0,0,0,0,1,1,1,1
24889,DEU,Limited,INITIAL_PURCHASE,Web,65.94,USD,11/13/19,5/13/20,182,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,3,0,0,0,0,1,1,1,1
24892,ENG,Limited,RENEWAL,Web,79,USD,7/29/19,2/1/20,187,No,Yes,7/29/19,8/1/19,Off,Other,Consumer,Web,Yes,Yes,53,0,0,0,0,1,1,1,1
24896,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,7/17/19,10/17/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,1,0,0,0,0,1,1,1,1
24899,ESP,Limited,RENEWAL,Web,79,USD,7/23/19,4/26/20,278,No,Yes,7/23/19,7/26/19,On,US/Canada,Consumer,Web,Yes,Yes,10,1,0,1,0,1,1,1,1
24917,ESP,Limited,RENEWAL,Web,79,USD,11/7/19,5/7/20,182,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,15,13,0,3,0,1,1,1,1
24927,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,1/27/20,4/27/20,91,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,4,4,4,1,1,1,1,1,1
24938,FRA,Limited,INITIAL_PURCHASE,Web,39,USD,1/3/20,5/9/20,127,No,Yes,1/3/20,1/6/20,Off,US/Canada,Consumer,Web,Yes,Yes,92,59,9,39,5,1,1,1,1
24940,GRK,Limited,RENEWAL,Web,79,USD,5/23/19,3/8/20,290,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
24953,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,3/7/20,4/22/20,46,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,54,19,0,11,0,1,1,1,1
24956,ITA,Limited,INITIAL_PURCHASE,Web,66.6,USD,6/26/19,12/26/19,183,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,1,0,0,0,0,1,1,1,1
24962,ENG,Limited,RENEWAL,Web,79,USD,11/13/19,5/13/20,182,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,5,4,0,2,0,1,1,1,1
24965,ESP,Limited,INITIAL_PURCHASE,Web,39.28,USD,8/15/19,12/6/19,113,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,7,0,0,0,0,1,1,1,1
24969,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,7/8/19,10/8/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
24970,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,3/3/20,3/3/21,365,No,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,105,92,3,53,1,2,1,1,2
24984,POR,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/14/19,11/14/19,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,41,0,0,0,0,1,1,1,1
24993,ESP,Limited,INITIAL_PURCHASE,Web,37.59,USD,8/28/19,11/28/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
25005,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,3/19/20,3/19/21,365,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,8,3,0,1,0,1,1,1,1
25011,FRA,Limited,INITIAL_PURCHASE,Web,75.9,USD,9/1/19,3/1/20,182,No,Yes,9/1/19,9/4/19,Off,US/Canada,Other,Web,Yes,Yes,0,0,0,0,0,1,1,1,1
25015,ESP,Limited,RENEWAL,App,33.99,USD,8/30/19,5/30/20,274,Yes,No,NULL,NULL,On,US/Canada,Consumer,App,Yes,Yes,2,0,0,0,0,1,1,1,1
25026,ALL,Limited,INITIAL_PURCHASE,Web,115.06,USD,3/24/20,3/24/21,365,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
25030,ENG,Limited,INITIAL_PURCHASE,Web,42.8,USD,3/23/20,6/23/20,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
25031,ALL,Limited,INITIAL_PURCHASE,Web,97.1,USD,3/20/20,3/20/21,365,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,7,0,0,0,0,1,1,1,1
25038,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,3/31/20,3/31/21,365,No,Yes,3/26/20,3/29/20,On,US/Canada,Consumer,Web,Yes,Yes,5,3,0,2,0,1,1,1,1
25043,ESP,Limited,INITIAL_PURCHASE,Web,39.28,USD,2/15/20,5/15/20,90,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,8,0,0,0,0,1,1,1,1
25051,ESP,Limited,INITIAL_PURCHASE,Web,50.97,USD,12/17/19,3/17/20,91,No,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,18,0,0,0,0,1,1,1,1
25052,RUS,Limited,RENEWAL,Web,79,USD,11/12/18,11/12/19,365,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,No,Yes,4,2,0,1,0,1,1,1,1
25057,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/12/20,5/12/20,90,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,6,0,0,0,0,1,1,1,1
25062,FRA,Limited,INITIAL_PURCHASE,Web,85.91,USD,7/12/19,10/12/19,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,51,0,0,0,0,1,1,1,1
25068,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,1/10/19,11/19/19,313,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,37,0,0,0,0,1,1,1,1
25072,TUR,Limited,RENEWAL,Web,19.99,USD,2/14/19,9/5/19,203,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,38,0,0,0,0,1,1,1,1
25073,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/26/19,11/26/19,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
25079,ESP,Limited,RENEWAL,Web,35.97,USD,9/29/19,6/29/20,274,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,3,0,0,0,0,1,1,1,1
25083,ESP,Limited,INITIAL_PURCHASE,Web,69,USD,1/13/20,7/13/20,182,No,No,NULL,NULL,Off,US/Canada,Other,Web,Yes,Yes,1,0,0,0,0,1,1,1,1
25095,HEB,Limited,RENEWAL,Web,35.97,USD,1/12/20,7/12/20,182,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,7,6,0,3,0,1,1,1,1
25098,ITA,Limited,INITIAL_PURCHASE,Web,39,USD,8/14/19,2/17/20,187,No,Yes,8/14/19,8/17/19,Off,US/Canada,Consumer,Web,Yes,Yes,7,0,0,0,0,1,1,1,1
25100,FRA,Limited,RENEWAL,Web,19.99,USD,5/7/19,1/3/20,241,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
25104,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/20/20,7/9/20,111,No,Yes,3/20/20,3/23/20,On,US/Canada,Consumer,Web,Yes,Yes,15,14,4,4,1,1,1,1,1
25107,ESP,Limited,INITIAL_PURCHASE,Web,41.34,USD,7/24/19,10/27/19,95,No,Yes,7/24/19,7/27/19,Off,US/Canada,Consumer,Web,Yes,Yes,17,0,0,0,0,1,1,1,1
25122,ESP,Limited,RENEWAL,Web,79,USD,7/24/19,4/24/20,275,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,3,0,0,0,0,1,1,1,1
25126,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,8/25/19,2/25/20,184,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,12,0,0,0,0,1,1,1,1
25132,ESP,Limited,INITIAL_PURCHASE,Web,39,USD,8/2/19,11/5/19,95,No,Yes,8/2/19,8/5/19,Off,US/Canada,Consumer,Web,Yes,Yes,96,1,0,1,0,1,1,1,1
25145,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/12/20,5/12/20,90,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,4,0,0,0,0,1,1,1,1
25148,CHI,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/21/20,6/24/20,95,No,Yes,3/21/20,3/24/20,On,US/Canada,Consumer,Web,Yes,Yes,8,0,0,0,0,1,1,1,1
25152,ESP,Limited,RENEWAL,Web,79,USD,5/31/19,11/30/19,183,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,39,0,0,0,0,1,1,1,1
25154,CHI,Limited,INITIAL_PURCHASE,Web,38.34,USD,6/27/19,9/27/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,51,1,0,1,0,1,1,1,1
25155,ESP,Limited,RENEWAL,Web,79,USD,7/19/19,4/22/20,278,No,Yes,7/19/19,7/22/19,Off,US/Canada,Consumer,Web,Yes,Yes,7,6,4,3,1,1,1,1,1
25161,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,7/25/19,10/25/19,92,Yes,No,NULL,NULL,Off,Europe,Consumer,App,No,Yes,0,0,0,0,0,1,1,1,1
25166,VIE,Limited,INITIAL_PURCHASE,Web,36.33,USD,6/23/19,9/23/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,27,0,0,0,0,1,1,1,1
25174,CHI,Limited,RENEWAL,Web,19.99,USD,6/17/19,10/17/19,122,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,No,Yes,0,0,0,0,0,1,1,1,1
25180,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/30/20,7/6/20,98,No,Yes,3/30/20,4/6/20,On,US/Canada,Consumer,Web,No,Yes,2,2,0,1,0,1,1,1,1
25187,FRA,Limited,INITIAL_PURCHASE,Web,39.16,USD,2/21/20,5/21/20,90,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,8,1,0,1,0,1,1,1,1
25195,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/7/19,11/7/19,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,29,1,0,1,0,1,1,1,1
25199,FRA,Limited,RENEWAL,Web,79,USD,7/30/19,4/30/20,275,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,4,3,0,2,0,1,1,1,1
25200,ESP,Limited,RENEWAL,Web,79,USD,5/23/19,11/23/19,184,Yes,No,NULL,NULL,On,US/Canada,Consumer,App,Yes,Yes,104,0,0,0,0,2,1,1,1
25213,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/28/20,5/28/20,90,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,14,10,0,2,0,1,1,1,1
25217,ALL,Limited,INITIAL_PURCHASE,Web,116.01,USD,3/18/20,3/18/21,365,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
25223,DEU,Limited,INITIAL_PURCHASE,Web,39,USD,12/29/19,4/1/20,94,No,Yes,12/29/19,1/1/20,Off,US/Canada,Consumer,Web,Yes,Yes,8,0,0,0,0,1,1,1,1
25243,CHI,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/29/20,7/6/20,99,No,Yes,3/29/20,4/5/20,On,US/Canada,Consumer,Web,Yes,Yes,1,1,0,1,0,1,1,1,1
25271,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,3/28/20,3/28/21,365,No,No,NULL,NULL,On,Europe,Consumer,Web,No,Yes,54,1,0,1,0,1,1,1,1
25280,ALL,Limited,INITIAL_PURCHASE,Web,103.55,USD,3/29/20,3/29/21,365,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,4,0,0,0,0,1,1,1,1
25284,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/26/20,6/26/20,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,5,1,0,1,0,1,1,1,1
25288,ITA,Limited,RENEWAL,Web,79,USD,2/17/19,2/17/20,365,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,19,1,0,1,0,1,1,1,1
25291,DEU,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/27/20,6/27/20,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
25299,ESP,Limited,INITIAL_PURCHASE,Web,39.28,USD,2/24/20,5/24/20,90,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,11,10,0,4,0,1,1,1,1
25317,ESP,Limited,INITIAL_PURCHASE,Web,29.99,USD,5/11/19,12/12/19,215,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
25321,ESP,Limited,INITIAL_PURCHASE,Web,39.07,USD,8/18/19,11/18/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,37,0,0,0,0,1,1,1,1
25323,ESP,Limited,INITIAL_PURCHASE,Web,38.54,USD,8/11/19,11/11/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,2,0,0,0,0,1,1,1,1
25328,KOR,Limited,RENEWAL,Web,119,USD,1/23/19,1/23/20,365,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,31,0,0,0,0,1,1,1,1
25334,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,9/27/19,12/27/19,91,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,152,0,0,0,0,2,1,1,1
25335,ESP,Limited,RENEWAL,Web,35.97,USD,1/14/20,7/14/20,182,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,2,1,1,1,1,1,1,1,1
25342,ESP,Limited,RENEWAL,Web,79,USD,3/17/19,9/17/19,184,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,17,0,0,0,0,1,1,1,1
25347,ESC,Limited,INITIAL_PURCHASE,Web,39,USD,7/23/19,10/26/19,95,No,Yes,7/23/19,7/26/19,Off,US/Canada,Consumer,Web,Yes,Yes,162,28,0,28,0,2,1,1,1
25350,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/17/19,11/17/19,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,17,0,0,0,0,1,1,1,1
25358,ESP,Limited,RENEWAL,Web,35.97,USD,12/2/19,6/2/20,183,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,5,3,0,2,0,1,1,1,1
25360,FRA,Limited,INITIAL_PURCHASE,Web,29.21,USD,9/17/19,12/17/19,91,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,7,0,0,0,0,1,1,1,1
25364,ESP,Limited,RENEWAL,Web,79,USD,12/31/18,9/30/19,273,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,130,0,0,0,0,2,1,1,1
25366,ESP,Limited,RENEWAL,Web,119,USD,2/8/19,2/8/20,365,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,113,16,1,11,1,2,1,1,1
25389,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/13/19,11/13/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,51,0,0,0,0,1,1,1,1
25400,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,3/28/20,3/28/21,365,No,Yes,6/3/15,6/6/15,On,US/Canada,Consumer,Web,No,Yes,0,0,0,0,0,1,1,1,1
25420,ARA,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/9/19,11/9/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
25426,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,11/17/19,2/17/20,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,8,1,0,1,0,1,1,1,1
25428,DEU,Limited,INITIAL_PURCHASE,Web,41.97,USD,6/12/19,9/12/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,17,0,0,0,0,1,1,1,1
25435,CHI,Limited,INITIAL_PURCHASE,Web,39.32,USD,3/11/20,6/11/20,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,7,0,0,0,0,1,1,1,1
25444,FRA,Limited,INITIAL_PURCHASE,Web,38.85,USD,10/30/19,1/30/20,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,14,3,0,2,0,1,1,1,1
25446,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/3/20,5/3/20,90,Yes,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,21,14,0,4,0,1,1,1,1
25450,JPN,Limited,RENEWAL,App,33.99,USD,12/13/19,6/13/20,183,Yes,No,NULL,NULL,On,US/Canada,Consumer,App,Yes,Yes,3,0,0,0,0,1,1,1,1
25451,ESP,Limited,RENEWAL,Web,35.97,USD,12/30/19,6/30/20,183,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,10,5,0,2,0,1,1,1,1
25457,ESP,Limited,RENEWAL,Web,79,USD,8/19/19,5/19/20,274,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,7,3,0,1,0,1,1,1,1
25462,FRA,Limited,RENEWAL,Web,119,USD,2/10/19,2/10/20,365,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,No,Yes,26,14,5,10,2,1,1,1,1
25465,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/7/20,6/7/20,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,7,1,0,1,0,1,1,1,1
25467,ESP,Limited,INITIAL_PURCHASE,Web,38.31,USD,2/15/20,5/15/20,90,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,33,30,28,3,1,1,1,1,1
25478,RUS,Limited,INITIAL_PURCHASE,Web,39,USD,1/4/20,4/4/20,91,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,1,0,0,0,0,1,1,1,1
25479,ESP,Limited,RENEWAL,Web,79,USD,6/4/19,12/4/19,183,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,27,0,0,0,0,1,1,1,1
25484,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,6/26/19,9/26/19,92,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,No,Yes,0,0,0,0,0,1,1,1,1
25488,ESP,Limited,RENEWAL,Web,79,USD,7/21/19,1/21/20,184,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,8,0,0,0,0,1,1,1,1
25489,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,7/24/19,10/24/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
25492,ENG,Limited,RENEWAL,Web,79,USD,1/9/19,1/9/20,365,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,36,0,0,0,0,1,1,1,1
25508,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,11/23/19,2/23/20,92,No,Yes,10/30/19,11/2/19,Off,Other,Consumer,Web,Yes,Yes,4,4,4,1,1,1,1,1,1
25509,ITA,Limited,RENEWAL,Web,79,USD,5/24/19,2/24/20,276,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,0,0,0,0,1,1,1,1
25513,FRA,Limited,INITIAL_PURCHASE,Web,39.5,USD,11/21/19,2/21/20,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,13,10,8,3,2,1,1,1,1
25524,ENG,Limited,INITIAL_PURCHASE,Web,119,USD,11/5/19,5/5/20,182,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,6,6,0,3,0,1,1,1,1
25529,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,11/16/19,2/16/20,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
25532,TUR,Limited,INITIAL_PURCHASE,Web,39.07,USD,8/20/19,11/20/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,2,0,0,0,0,1,1,1,1
25533,DEU,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/18/19,11/18/19,92,No,No,NULL,NULL,Off,Other,Consumer,Web,No,Yes,0,0,0,0,0,1,1,1,1
25543,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,3/16/20,3/16/21,365,No,Yes,3/16/20,3/19/20,On,US/Canada,Consumer,Web,Yes,Yes,8,4,0,3,0,1,1,1,1
25544,FRA,Limited,RENEWAL,Web,79,USD,7/1/19,1/1/20,184,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
25545,ESP,Limited,RENEWAL,Web,79,USD,3/17/19,12/17/19,275,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,No,Yes,46,2,1,2,1,1,1,1,1
25548,FRA,Limited,RENEWAL,Web,79,USD,3/31/19,9/30/19,183,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
25549,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,3/25/20,3/25/21,365,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,7,0,0,0,0,1,1,1,1
25550,DEU,Limited,INITIAL_PURCHASE,Web,38.13,USD,3/17/20,6/17/20,92,Yes,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,17,0,0,0,0,1,1,1,1
25558,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,3/29/20,3/29/21,365,No,Yes,3/28/20,3/31/20,Off,US/Canada,Consumer,Web,Yes,Yes,10,6,0,2,0,1,1,1,1
25564,CHI,Limited,INITIAL_PURCHASE,Web,39,USD,1/14/20,4/14/20,91,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,13,1,1,1,1,1,1,1,1
25569,POL,Limited,INITIAL_PURCHASE,Web,38.85,USD,2/14/20,5/14/20,90,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,9,2,0,1,0,1,1,1,1
25580,ESP,Limited,INITIAL_PURCHASE,Web,38.13,USD,10/30/19,1/30/20,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,19,18,0,13,0,1,1,1,1
25583,ESP,Limited,INITIAL_PURCHASE,Web,29.99,USD,9/10/19,12/10/19,91,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,0,0,0,0,0,1,1,1,1
25585,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/22/19,2/22/20,184,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,0,0,0,0,1,1,1,1
25586,ESP,Limited,INITIAL_PURCHASE,Web,70.29,USD,9/14/19,5/8/20,237,No,Yes,9/14/19,9/17/19,On,US/Canada,Consumer,Web,Yes,Yes,3,1,0,1,0,1,1,1,1
