ID,Language,Subscription Type,Subscription Event Type,Purchase Store,Purchase Amount,Currency,Subscription Start Date,Subscription Expiration,Days Subscribed,Demo User,Free Trial User,Free Trial Start Date,Free Trial Expiration,Auto Renew,Country,User Type,Lead Platform,Email Subscriber,Push Notifications,Send Count,Open Count,Click Count,Unique Open Count,Unique Click Count
36178,ENG,Limited,INITIAL_PURCHASE,Web,38.85,USD,9/27/19,12/27/19,91,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL
36180,ENG,Limited,RENEWAL,Web,79,USD,5/6/19,11/6/19,184,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,22,8,7,3,2
36181,ALL,Lifetime,INITIAL_PURCHASE,Web,213.93,USD,3/19/20,1/1/99,28777,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,0,0,0,0
36184,ALL,Lifetime,INITIAL_PURCHASE,Web,210.94,USD,3/15/20,1/1/99,28781,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,0,0,0,0
36193,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,2/23/20,1/1/99,28802,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,9,5,0,2,0
36196,FRA,Limited,RENEWAL,Web,119,USD,2/25/19,8/25/20,547,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,12,12,0,3,0
36197,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,7/13/19,10/13/19,92,Yes,No,NULL,NULL,Off,US/Canada,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL
36198,ARA,Limited,RENEWAL,Web,35.97,USD,9/2/19,6/2/20,274,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,17,16,0,2,0
36201,ENG,Limited,RENEWAL,Web,119,USD,5/7/19,5/7/20,366,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,1,0,0,0,0
36203,JPN,Limited,RENEWAL,Web,79,USD,3/11/19,12/11/19,275,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,36,0,0,0,0
36204,FRA,Limited,RENEWAL,Web,179,USD,10/26/18,12/27/19,427,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,4,0,0,0,0
36213,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/18/20,1/1/99,28778,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,201,52,34,19,3
36214,ESP,Limited,RENEWAL,Web,35.97,USD,12/1/19,6/1/20,183,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,5,3,0,1,0
36215,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/25/20,1/1/99,28771,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,1,0,1,0
36217,HEB,Limited,INITIAL_PURCHASE,Web,119,USD,10/16/19,4/16/20,183,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,3,1,0,1,0
36222,ESP,Limited,RENEWAL,Web,35.97,USD,8/22/19,5/22/20,274,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,3,0,0,0,0
36224,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,USD,3/6/20,1/1/99,28790,Yes,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,192,63,45,18,1
36227,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/21/20,6/21/20,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,8,2,0,1,0
36229,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/28/20,1/1/99,28768,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,3,0,0,0,0
36231,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/23/20,6/23/20,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,26,26,11,4,1
36232,FRA,Limited,RENEWAL,Web,119,USD,10/15/19,10/15/20,366,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,6,5,1,3,1
36235,RUS,Limited,INITIAL_PURCHASE,Web,69.9,USD,12/11/19,6/11/20,183,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,12,9,0,1,0
36237,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/20/20,5/20/20,90,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,1,1,0,1,0
36239,JPN,Limited,INITIAL_PURCHASE,Web,79,USD,11/18/19,2/18/20,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,0,0,0,0
36245,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,11/13/19,2/13/20,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,10,5,4,2,1
36246,TGL,Limited,INITIAL_PURCHASE,Web,99,USD,12/3/19,12/3/20,366,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,2,0,0,0,0
36247,FRA,Limited,INITIAL_PURCHASE,Web,37.95,USD,2/5/20,5/5/20,90,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,11,0,0,0,0
36249,ALL,Lifetime,INITIAL_PURCHASE,Web,211.54,USD,3/26/20,1/1/99,28770,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,5,2,0,1,0
36253,DEU,Limited,RENEWAL,Web,35.97,USD,11/30/19,5/29/20,181,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,4,0,0,0,0
36254,ALL,Lifetime,INITIAL_PURCHASE,Web,217.41,USD,3/29/20,1/1/99,28767,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,3,0,0,0,0
36257,ESC,Limited,RENEWAL,Web,19.99,USD,10/28/19,5/7/20,192,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL
36258,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/3/20,6/3/20,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,7,0,0,0,0
36260,ESP,Limited,RENEWAL,Web,79,USD,11/2/19,5/2/20,182,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,3,0,0,0,0
36261,ESP,Lifetime,INITIAL_PURCHASE,Web,125,USD,12/2/19,1/1/99,28885,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,5,3,3,1,1
36264,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/9/20,1/1/99,28787,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,8,3,0,1,0
36266,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/25/20,1/1/99,28771,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,0,0,0,0
36267,ESP,Limited,RENEWAL,Web,119,USD,1/16/19,1/16/20,365,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,8,0,0,0,0
36269,ARA,Limited,INITIAL_PURCHASE,Web,95.88,USD,7/24/19,7/24/20,366,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL
36270,ESP,Limited,RENEWAL,Web,79,USD,6/1/19,1/26/20,239,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,7,0,0,0,0
36271,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/16/20,1/1/99,28780,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,1,0,0,0,0
36273,TGL,Limited,INITIAL_PURCHASE,Web,143.76,USD,1/30/20,1/30/22,731,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,11,0,0,0,0
36275,JPN,Limited,INITIAL_PURCHASE,Web,71.79,USD,9/10/19,3/10/20,182,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,2,2,1,2,1
36277,ESP,Limited,RENEWAL,Web,79,USD,1/24/19,10/24/19,273,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,47,1,0,1,0
36278,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/9/20,5/9/20,90,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,10,1,0,1,0
36280,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,2/28/20,1/1/99,28797,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,0,0,0,0
36283,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/6/20,1/1/99,28790,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,16,0,0,0,0
36285,DEU,Limited,INITIAL_PURCHASE,Web,104.15,USD,9/9/19,3/16/21,554,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,8,3,0,1,0
36286,ALL,Lifetime,INITIAL_PURCHASE,Web,210.94,USD,2/29/20,1/1/99,28796,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,1,0,1,0
36292,ITA,Limited,RENEWAL,Web,14,USD,5/12/19,8/12/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,38,0,0,0,0
36297,ENG,Limited,INITIAL_PURCHASE,Web,72.47,USD,7/9/19,1/9/20,184,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,11,0,0,0,0
36298,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/11/20,1/1/99,28785,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,5,0,0,0,0
36301,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,10/9/19,4/9/20,183,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,11,3,1,2,1
36303,ALL,Lifetime,INITIAL_PURCHASE,Web,214.92,USD,2/28/20,1/1/99,28797,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,12,7,0,1,0
36304,ESP,Limited,INITIAL_PURCHASE,Web,69.9,USD,12/15/19,6/15/20,183,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,4,2,0,1,0
36307,FRA,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/31/20,1/1/99,28765,No,No,NULL,NULL,Off,US/Canada,Other,Web,Yes,Yes,53,48,41,6,2
36308,JPN,Limited,RENEWAL,Web,119,USD,12/29/18,12/29/19,365,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,1,0,0,0,0
36310,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,3/6/20,1/1/99,28790,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,1,1,1,1
36312,HIN,Limited,RENEWAL,Web,35.97,USD,6/4/19,6/6/20,368,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,5,4,0,2,0
36313,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,2/22/20,1/1/99,28803,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,2,2,0,1,0
36318,CHI,Limited,INITIAL_PURCHASE,Web,41.34,USD,7/1/19,10/4/19,95,No,Yes,7/1/19,7/4/19,Off,US/Canada,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL
36320,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/27/20,6/27/20,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,5,0,0,0,0
36321,DEU,Limited,INITIAL_PURCHASE,Web,35.97,USD,11/27/19,5/28/20,183,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,1,0,0,0,0
36324,ALL,Lifetime,INITIAL_PURCHASE,Web,209.75,USD,3/8/20,1/1/99,28788,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,0,0,0,0
36329,POR,Limited,RENEWAL,Web,79,USD,4/4/19,1/4/20,275,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,15,0,0,0,0
36331,ALL,Lifetime,INITIAL_PURCHASE,Web,211.54,USD,3/27/20,1/1/99,28769,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,217,64,7,31,3
36336,ESP,Lifetime,INITIAL_PURCHASE,Web,179,USD,12/30/19,1/1/99,28857,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,2,0,0,0,0
36337,CHI,Limited,INITIAL_PURCHASE,Web,70.56,USD,12/17/18,1/25/21,770,No,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,27,16,8,2,1
36339,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,7/23/19,1/23/20,184,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,12,12,0,12,0
36343,ESP,Limited,RENEWAL,Web,79,USD,6/8/19,3/8/20,274,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,24,22,0,12,0
36349,ESP,Lifetime,INITIAL_PURCHASE,Web,216.16,USD,3/18/20,1/1/99,28778,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,2,0,1,0
36350,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,7/16/19,10/16/19,92,No,Yes,11/28/19,12/1/19,Off,US/Canada,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL
36351,SVE,Lifetime,INITIAL_PURCHASE,Web,199,USD,2/3/20,1/1/99,28822,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,8,0,0,0,0
36354,ESP,Limited,RENEWAL,Web,119,USD,8/22/19,10/22/20,427,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,4,3,3,1,1
36358,ESP,Limited,RENEWAL,Web,35.97,USD,1/1/20,7/1/20,182,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,1,1,1,1
36359,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/27/20,1/1/99,28769,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,2,0,1,0
36362,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/17/20,1/1/99,28779,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL
36363,ESP,Limited,RENEWAL,Web,119,USD,9/15/19,9/15/20,366,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,2,0,0,0,0
36364,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/15/20,1/1/99,28781,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,0,0,0,0
36365,ESP,Limited,RENEWAL,Web,119,USD,10/23/19,10/23/20,366,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,4,1,0,1,0
36368,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/4/20,1/1/99,28792,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,0,0,0,0
36369,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/31/20,1/1/99,28765,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL
36371,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,1/7/20,1/1/99,28849,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,5,0,0,0,0
36372,ESP,Limited,INITIAL_PURCHASE,Web,38.34,USD,3/17/20,6/17/20,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,11,11,8,4,1
36377,JPN,Limited,RENEWAL,Web,119,USD,1/18/19,1/18/20,365,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,2,0,0,0,0
36378,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/15/19,2/22/20,191,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,0,0,0,0
36379,KOR,Limited,INITIAL_PURCHASE,Web,35.97,USD,6/26/19,9/26/19,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL
36380,ESP,Limited,INITIAL_PURCHASE,Web,38.34,USD,3/31/20,6/30/20,91,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL
36381,ESP,Limited,INITIAL_PURCHASE,Web,95.88,USD,8/18/19,8/18/20,366,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL
36382,RUS,Limited,RENEWAL,Web,35.97,USD,1/21/20,7/21/20,182,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,10,7,3,4,1
36388,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/16/20,1/1/99,28780,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,0,0,0,0
36389,GRK,Limited,INITIAL_PURCHASE,Web,35.97,USD,11/27/19,2/27/20,92,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,4,2,1,2,1
36392,FRA,Limited,RENEWAL,Web,79,USD,10/28/19,4/28/20,183,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,4,4,0,2,0
36394,JPN,Limited,RENEWAL,Web,35.97,USD,1/19/20,7/19/20,182,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,7,1,1,1,1
36401,ESP,Lifetime,INITIAL_PURCHASE,Web,201.47,USD,12/7/19,1/1/99,28880,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,2,2,0,1,0
36402,FRA,Limited,RENEWAL,Web,35.97,USD,6/13/19,6/13/20,366,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,4,2,0,1,0
36404,ALL,Lifetime,INITIAL_PURCHASE,Web,299,USD,3/4/20,1/1/99,28792,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,0,0,0,0
36405,FRA,Limited,INITIAL_PURCHASE,Web,43.25,USD,12/27/19,3/27/20,91,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,5,0,0,0,0
36406,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/3/20,6/3/20,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,5,0,0,0,0
36407,ESP,Limited,INITIAL_PURCHASE,Web,37.77,USD,1/23/20,4/23/20,91,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,13,0,0,0,0
36409,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,10/2/19,4/2/20,183,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,7,5,0,2,0
36412,ESP,Limited,INITIAL_PURCHASE,Web,69.32,USD,7/10/19,1/10/20,184,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,11,1,1,1,1
36414,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/29/20,1/1/99,28767,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,7,7,0,1,0
36429,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/6/20,1/1/99,28790,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,3,2,0,1,0
36432,ENG,Limited,INITIAL_PURCHASE,Web,65.94,USD,12/6/19,6/6/20,183,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL
36437,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/7/20,1/1/99,28789,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,6,0,0,0,0
36438,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,2/29/20,1/1/99,28796,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL
36439,FRA,Limited,INITIAL_PURCHASE,Web,39.06,USD,9/6/19,6/6/20,274,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,2,0,0,0,0
36442,JPN,Limited,INITIAL_PURCHASE,Web,69.05,USD,6/25/19,12/25/19,183,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,30,3,0,3,0
36445,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,3/15/20,3/15/21,365,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL
36450,ENG,Limited,INITIAL_PURCHASE,Web,71.79,USD,9/27/19,3/27/20,182,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,1,1,0,1,0
36453,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,2/19/20,1/1/99,28806,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL
36463,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/27/20,6/27/20,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,6,2,0,1,0
36465,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/19/20,1/1/99,28777,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,8,6,0,2,0
36469,FRA,Limited,RENEWAL,Web,79,USD,10/26/19,4/26/20,183,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,4,1,0,1,0
36470,ENG,Limited,RENEWAL,Web,79,USD,2/13/19,5/13/20,455,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,6,6,0,2,0
36471,ESP,Limited,INITIAL_PURCHASE,Web,124.5,USD,10/8/19,11/8/19,31,Yes,No,NULL,NULL,Off,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL
36473,ALL,Lifetime,INITIAL_PURCHASE,Web,179.1,USD,3/29/20,1/1/99,28767,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,No,Yes,2,2,0,1,0
36480,ALL,Lifetime,INITIAL_PURCHASE,Web,212.13,USD,3/19/20,1/1/99,28777,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,4,3,0,1,0
36483,ESP,Limited,RENEWAL,Web,79,USD,10/31/19,5/3/20,185,No,Yes,10/31/19,11/3/19,Off,US/Canada,Consumer,Web,Yes,Yes,3,3,0,3,0
36484,ALL,Lifetime,INITIAL_PURCHASE,Web,211.44,USD,3/28/20,1/1/99,28768,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,5,0,0,0,0
36486,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,3/12/20,1/1/99,28784,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,5,0,0,0,0
36489,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/6/19,11/6/19,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,17,0,0,0,0
36490,ESP,Limited,INITIAL_PURCHASE,Web,143.76,USD,8/27/19,8/27/21,731,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL
36491,KOR,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/27/20,5/27/20,90,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,7,0,0,0,0
36492,ALL,Lifetime,INITIAL_PURCHASE,Web,202.51,USD,1/7/20,1/1/99,28849,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,7,2,2,1,1
36494,DEU,Limited,RENEWAL,Web,35.97,USD,12/10/19,6/10/20,183,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,8,3,0,3,0
36495,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,3/24/20,3/24/21,365,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL
36496,ESP,Limited,INITIAL_PURCHASE,Web,29.99,USD,8/10/19,11/21/19,103,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,21,21,5,14,1
36497,ESC,Limited,RENEWAL,Web,79,USD,10/23/19,4/24/20,184,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,7,0,0,0,0
36498,FRA,Limited,RENEWAL,Web,119,USD,9/3/19,9/3/20,366,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,4,0,0,0,0
36502,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/18/20,1/1/99,28778,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,17,16,15,3,2
36505,ESP,Limited,RENEWAL,Web,35.97,USD,12/18/19,6/18/20,183,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,5,4,0,3,0
36506,ALL,Lifetime,INITIAL_PURCHASE,Web,179.1,USD,3/6/20,1/1/99,28790,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,7,2,0,1,0
36510,KOR,Limited,RENEWAL,Web,79,USD,5/8/19,2/8/20,276,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL
36511,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,12/18/19,6/18/20,183,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,4,2,0,1,0
36512,ITA,Limited,RENEWAL,Web,35.97,USD,2/1/19,6/14/20,499,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,7,7,0,1,0
36516,ESP,Limited,RENEWAL,Web,119,USD,11/4/18,5/4/20,547,Yes,No,NULL,NULL,On,US/Canada,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL
36521,ENG,Limited,INITIAL_PURCHASE,Web,38.06,USD,11/6/19,2/6/20,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,7,0,0,0,0
36525,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,2/27/20,1/1/99,28798,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,0,0,0,0
36527,ESP,Limited,INITIAL_PURCHASE,Web,38.34,USD,3/29/20,6/29/20,92,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,3,0,0,0,0
36530,ESP,Limited,RENEWAL,Web,35.97,USD,12/2/19,6/2/20,183,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,4,1,0,1,0
36533,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,2/22/20,1/1/99,28803,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,157,116,4,71,2
36534,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,3/7/20,1/1/99,28789,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL
36536,ESP,Limited,INITIAL_PURCHASE,Web,41.57,USD,1/13/20,4/13/20,91,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,18,16,0,5,0
36537,FRA,Limited,RENEWAL,Web,119,USD,1/3/19,7/3/20,547,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,2,1,0,1,0
36538,ESP,Limited,RENEWAL,Web,79,USD,8/2/19,5/7/20,279,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,3,0,0,0,0
36539,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,2/21/20,1/1/99,28804,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,7,2,0,2,0
36540,ENG,Limited,RENEWAL,Web,35.97,USD,1/1/20,7/1/20,182,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,7,3,2,2,1
36544,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/2/20,1/1/99,28794,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,0,0,0,0
36545,ALL,Lifetime,INITIAL_PURCHASE,Web,299,USD,2/21/20,1/1/99,28804,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,7,1,1,1,1
36550,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,2/20/20,1/1/99,28805,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,114,19,1,13,1
36552,ALL,Lifetime,INITIAL_PURCHASE,Web,212.43,USD,2/27/20,1/1/99,28798,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,6,0,0,0,0
36557,FRA,Limited,RENEWAL,Web,119,USD,9/2/19,9/2/20,366,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,6,3,3,1,1
36558,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/14/20,1/1/99,28782,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,7,4,0,2,0
36561,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/29/20,1/1/99,28767,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,2,0,0,0,0
36566,NED,Limited,RENEWAL,Web,119,USD,9/14/19,9/14/20,366,No,No,NULL,NULL,On,Other,Other,Unknown,No,No,11,9,0,3,0
